symbol,underlying_symbol,strike,expiration_date,contract_type,implied_volatility,open_interest,volume,bid,ask,last_price,market_price,underlying_price,risk_free_rate,fetch_timestamp,time_to_expiry,data_source,simulated_trade_date,moneyness,bs_price,pricing_error,relative_error,abs_pricing_error,relative_error_robust,bid_ask_spread,relative_spread,log_moneyness,sqrt_time,vega_proxy,liquidity_score,is_call,is_put,itm,otm,atm,sqrt_time_to_expiry,vol_time_product,vol_moneyness,rate_time,log_volume,log_open_interest,is_itm,is_atm,is_otm,days_to_expiry,is_short_term,is_long_term
SPY20250826P00480000,SPY,480.0,2025-08-26,put,0.8437515624999999,138.0,30.0,0.0,0.01,0.01,0.005,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.835329,0.0054794520547945,yahoo_finance,2025-08-21 16:39:41.671421,1.3443958282470705,7.181845999152769e-06,0.004992818154000847,695.1998350549206,0.004992818154000847,,0.01,2.0,0.29594471380469417,0.07402332101976039,40.304315446126594,8.368461137615839,0,1,0,1,0,0.07402332101976039,0.004623296232876694,1.1343360807019474,0.00022399999017584681,3.4339872044851463,4.9344739331306915,1,0,0,1.9999999999999925,1,0
SPY20250826P00485000,SPY,485.0,2025-08-26,put,0.8125018749999999,131.0,1.0,0.0,0.01,0.01,0.005,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.835329,0.0054794520547945,yahoo_finance,2025-08-21 16:39:41.671421,1.3305360774403996,6.601991954806449e-06,0.0049933980080451934,756.3471816123389,0.0049933980080451934,,0.01,2.0,0.2855819267691475,0.07402332101976039,38.81158071404379,5.575949103146316,0,1,0,1,0,0.07402332101976039,0.004452065068493134,1.0810630576754698,0.00022399999017584681,0.6931471805599453,4.882801922586371,1,0,0,1.9999999999999925,1,0
SPY20250826P00500000,SPY,500.0,2025-08-26,put,0.73437765625,427.0,20.0,0.0,0.01,0.01,0.005,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.835329,0.0054794520547945,yahoo_finance,2025-08-21 16:39:41.671421,1.2906199951171875,8.014023670573512e-06,0.004991985976329426,622.9063179161014,0.004991985976329426,,0.01,2.0,0.25512271928443886,0.07402332101976039,35.079743883836805,9.10364563330522,0,1,0,1,0,0.07402332101976039,0.004023987157534231,0.9478024871235465,0.00022399999017584681,3.044522437723423,6.059123195581797,1,0,0,1.9999999999999925,1,0
SPY20250826P00515000,SPY,515.0,2025-08-26,put,0.6562534375000001,231.0,640.0,0.0,0.01,0.01,0.005,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.835329,0.0054794520547945,yahoo_finance,2025-08-21 16:39:41.671421,1.2530291214729976,9.325504018118064e-06,0.004990674495981882,535.1640497163205,0.004990674495981882,,0.01,2.0,0.2255639170428945,0.07402332101976039,31.347907053629815,11.90976682858698,0,1,0,1,0,0.07402332101976039,0.003595909246575329,0.8223046682542599,0.00022399999017584681,6.46302945692067,5.44673737166631,1,0,0,1.9999999999999925,1,0
SPY20250826P00525000,SPY,525.0,2025-08-26,put,0.5937540625000001,326.0,2000.0,0.0,0.01,0.01,0.005,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.835329,0.0054794520547945,yahoo_finance,2025-08-21 16:39:41.671421,1.2291619001116072,6.559891522654585e-06,0.004993440108477345,761.2077259559095,0.004993440108477345,,0.01,2.0,0.20633255511500692,0.07402332101976039,28.362437589464218,13.391362505480988,0,1,0,1,0,0.07402332101976039,0.003253446917808207,0.7298198716614861,0.00022399999017584681,7.601402334583733,5.7899601708972535,1,0,0,1.9999999999999925,1,0
SPY20250826P00540000,SPY,540.0,2025-08-26,put,0.5312546875,886.0,11.0,0.0,0.01,0.01,0.005,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.835329,0.0054794520547945,yahoo_finance,2025-08-21 16:39:41.671421,1.195018513997396,1.348924370215502e-05,0.004986510756297845,369.6657030150036,0.004986510756297845,,0.01,2.0,0.1781616781483106,0.07402332101976039,25.376968125298625,9.27275163209758,0,1,0,1,0,0.07402332101976039,0.002910984589041085,0.634859187210401,0.00022399999017584681,2.4849066497880004,6.787844982309579,1,0,0,1.9999999999999925,1,0
SPY20250826P00545000,SPY,545.0,2025-08-26,put,0.500005,61.0,30.0,0.0,0.01,0.01,0.005,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.835329,0.0054794520547945,yahoo_finance,2025-08-21 16:39:41.671421,1.184055041391915,1.07552758393224e-05,0.004989244724160678,463.88812325198427,0.004989244724160678,,0.01,2.0,0.16894502304338652,0.07402332101976039,23.884233393215826,7.561121589530238,0,1,0,1,0,0.07402332101976039,0.002739753424657524,0.5920334409711645,0.00022399999017584681,3.4339872044851463,4.127134385045092,1,0,0,1.9999999999999925,1,0
SPY20250826P00550000,SPY,550.0,2025-08-26,put,0.500005,55.0,59.0,0.0,0.01,0.01,0.005,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.835329,0.0054794520547945,yahoo_finance,2025-08-21 16:39:41.671421,1.1732909046519886,3.5713383001693445e-05,0.004964286616998307,139.0035387228063,0.004964286616998307,,0.01,2.0,0.15981253948011398,0.07402332101976039,23.884233393215826,8.119696252957251,0,1,0,1,0,0.07402332101976039,0.002739753424657524,0.5866513187805176,0.00022399999017584681,4.0943445622221,4.02535169073515,1,0,0,1.9999999999999925,1,0
SPY20250826P00555000,SPY,555.0,2025-08-26,put,0.476567734375,114.0,7.0,0.0,0.01,0.01,0.005,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.835329,0.0054794520547945,yahoo_finance,2025-08-21 16:39:41.671421,1.1627207163217903,4.2047529060658916e-05,0.004957952470939341,117.91305177022087,0.004957952470939341,,0.01,2.0,0.15076270396019592,0.07402332101976039,22.764682344153726,6.8243736700430855,0,1,0,1,0,0.07402332101976039,0.002611330051369853,0.5541151774883527,0.00022399999017584681,2.0794415416798357,4.74493212836325,1,0,0,1.9999999999999925,1,0
SPY20250826P00560000,SPY,560.0,2025-08-26,put,0.445318046875,83.0,10.0,0.0,0.01,0.03,0.005,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.835329,0.0054794520547945,yahoo_finance,2025-08-21 16:39:41.671421,1.1523392813546316,3.455377603078704e-05,0.004965446223969213,143.70198555275275,0.004965446223969213,,0.01,2.0,0.14179403397743562,0.07402332101976039,21.271947612070928,6.828712071641684,0,1,0,1,0,0.07402332101976039,0.002440098886986292,0.5131574781101856,0.00022399999017584681,2.3978952727983707,4.430816798843313,1,0,0,1.9999999999999925,1,0
SPY20250826P00565000,SPY,565.0,2025-08-26,put,0.4492242578124999,228.0,1932.0,0.01,0.02,0.01,0.015,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.835329,0.0054794520547945,yahoo_finance,2025-08-21 16:39:41.671421,1.142141588599281,0.00014121826173721028,0.01485878173826279,105.21855711489457,0.01485878173826279,,0.01,0.6666666666666667,0.13290508656018965,0.07402332101976039,21.458539453581274,13.00055048276257,0,1,0,1,0,0.07402332101976039,0.0024615027825342366,0.5130777074553016,0.00022399999017584681,7.566828479208331,5.43372200355424,1,0,0,1.9999999999999925,1,0
SPY20250826P00570000,SPY,570.0,2025-08-26,put,0.42188078125,144.0,3426.0,0.01,0.02,0.01,0.015,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.835329,0.0054794520547945,yahoo_finance,2025-08-21 16:39:41.671421,1.132122802734375,0.00014725352717479337,0.014852746472825206,100.86513211459207,0.014852746472825206,,0.01,0.6666666666666667,0.12409445687803483,0.07402332101976039,20.152396563008832,13.116174264295182,0,1,0,1,0,0.07402332101976039,0.0023116755136986214,0.47762085248851777,0.00022399999017584681,8.139440521874608,4.976733742420574,1,0,0,1.9999999999999925,1,0
SPY20250826P00575000,SPY,575.0,2025-08-26,put,0.3945373046875,704.0,1908.0,0.01,0.02,0.01,0.015,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.835329,0.0054794520547945,yahoo_finance,2025-08-21 16:39:41.671421,1.1222782566236411,0.0001531630005709647,0.014846836999429035,96.93487946881844,0.014846836999429035,,0.01,0.6666666666666667,0.11536077690928001,0.07402332101976039,18.846253672436383,14.112532626538016,0,1,0,1,0,0.07402332101976039,0.0021618482448630054,0.4427806384776778,0.00022399999017584681,7.554334823725748,6.558197802812269,1,0,0,1.9999999999999925,1,0
SPY20250826P00580000,SPY,580.0,2025-08-26,put,0.367193828125,1119.0,671.0,0.01,0.02,0.02,0.015,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.835329,0.0054794520547945,yahoo_finance,2025-08-21 16:39:41.671421,1.1126034440665409,0.0001589227669807937,0.014841077233019206,93.38546965277037,0.014841077233019206,,0.01,0.6666666666666667,0.10670271416616554,0.07402332101976039,17.540110781863934,13.53134230481229,0,1,0,1,0,0.07402332101976039,0.0020120209760273898,0.4085411178118525,0.00022399999017584681,6.51025834052315,7.02108396428914,1,0,0,1.9999999999999925,1,0
SPY20250826P00585000,SPY,585.0,2025-08-26,put,0.3398503515625,527.0,388.0,0.01,0.02,0.02,0.015,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.835329,0.0054794520547945,yahoo_finance,2025-08-21 16:39:41.671421,1.103094012920673,0.00016452099571339154,0.014835479004286608,90.17377350506177,0.014835479004286608,,0.01,0.6666666666666667,0.09811897047477405,0.07402332101976039,16.233967891291485,12.232675627324706,0,1,0,1,0,0.07402332101976039,0.0018621937071917737,0.37488688809757964,0.00022399999017584681,5.963579343618446,6.269096283706261,1,0,0,1.9999999999999925,1,0
SPY20250826P00590000,SPY,590.0,2025-08-26,put,0.3144599804687499,26.0,22.0,0.01,0.02,0.01,0.015,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.835329,0.0054794520547945,yahoo_finance,2025-08-21 16:39:41.671421,1.0937457585738877,0.00018978675502857867,0.01481021324497142,78.0360739227627,0.01481021324497142,,0.01,0.6666666666666667,0.08960828080686545,0.07402332101976039,15.021120921474209,6.431331081933479,0,1,0,1,0,0.07402332101976039,0.00172306838613013,0.34393926987892276,0.00022399999017584681,3.1354942159291497,3.295836866004329,1,0,0,1.9999999999999925,1,0
SPY20250826P00595000,SPY,595.0,2025-08-26,put,0.3007882421875,386.0,25.0,0.02,0.03,0.03,0.025,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.835329,0.0054794520547945,yahoo_finance,2025-08-21 16:39:41.671421,1.0845546177455356,0.0004296759432870362,0.024570324056712965,57.18338306014788,0.024570324056712965,,0.009999999999999998,0.3999999999999999,0.08116941216100079,0.07402332101976039,14.368049476187991,9.216521231051264,0,1,0,1,0,0.07402332101976039,0.0016481547517123226,0.3262212770280157,0.00022399999017584681,3.258096538021482,5.958424693029782,1,0,0,1.9999999999999925,1,0
SPY20250826P00600000,SPY,600.0,2025-08-26,put,0.27149166015625,1059.0,912.0,0.02,0.03,0.03,0.025,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.835329,0.0054794520547945,yahoo_finance,2025-08-21 16:39:41.671421,1.0755166625976562,0.0004261634463475772,0.024573836553652424,57.66293839666883,0.024573836553652424,,0.009999999999999998,0.3999999999999999,0.07280116249048423,0.07402332101976039,12.968610664860368,13.78276006770108,0,1,0,1,0,0.07402332101976039,0.001487625535102734,0.29199380425434707,0.00022399999017584681,6.816735880594968,6.966024187106113,1,0,0,1.9999999999999925,1,0
SPY20250826P00605000,SPY,605.0,2025-08-26,put,0.24414818359375,847.0,171.0,0.02,0.03,0.03,0.025,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.835329,0.0054794520547945,yahoo_finance,2025-08-21 16:39:41.671421,1.0666280951381717,0.00047612510915359674,0.024523874890846405,51.507207705223266,0.024523874890846405,,0.009999999999999998,0.3999999999999999,0.06450235967578936,0.07402332101976039,11.66246777428792,11.890375112605355,0,1,0,1,0,0.07402332101976039,0.0013377982662671182,0.2604153119980462,0.00022399999017584681,5.147494476813453,6.742880635791903,1,0,0,1.9999999999999925,1,0
SPY20250826P00610000,SPY,610.0,2025-08-26,put,0.21680470703125,417.0,297.0,0.02,0.03,0.03,0.025,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.835329,0.0054794520547945,yahoo_finance,2025-08-21 16:39:41.671421,1.057885241899334,0.0005429924376071649,0.024457007562392837,45.04115687166639,0.024457007562392837,,0.009999999999999998,0.3999999999999999,0.05627186053927376,0.07402332101976039,10.356324883715471,11.73257491903016,0,1,0,1,0,0.07402332101976039,0.0011879709974315022,0.22935449994266816,0.00022399999017584681,5.697093486505405,6.035481432524756,1,0,0,1.9999999999999925,1,0
SPY20250826P00611000,SPY,611.0,2025-08-26,put,0.2187578124999999,459.0,177.0,0.03,0.04,0.03,0.035,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.835329,0.0054794520547945,yahoo_finance,2025-08-21 16:39:41.671421,1.0561538421580912,0.0009240783346465553,0.03407592166535345,36.875576872372974,0.03407592166535345,,0.010000000000000002,0.28571428571428575,0.054633858535035225,0.07402332101976039,10.449620804470642,11.313010039775225,0,1,0,1,0,0.07402332101976039,0.0011986729452054745,0.2310419041739742,0.00022399999017584681,5.181783550292085,6.131226489483141,1,0,0,1.9999999999999925,1,0
SPY20250826P00612000,SPY,612.0,2025-08-26,put,0.21289849609375,383.0,285.0,0.03,0.04,0.07,0.035,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.835329,0.0054794520547945,yahoo_finance,2025-08-21 16:39:41.671421,1.0544281005859375,0.0009375309408327925,0.03406246905916721,36.33210124127755,0.03406246905916721,,0.010000000000000002,0.28571428571428575,0.052998535194304544,0.07402332101976039,10.169733042205122,11.60663436340758,0,1,0,1,0,0.07402332101976039,0.0011665671018835572,0.22448615685373544,0.00022399999017584681,5.655991810819852,5.950642552587727,1,0,0,1.9999999999999925,1,0
SPY20250826P00613000,SPY,613.0,2025-08-26,put,0.2070391796874999,226.0,70.0,0.03,0.04,0.03,0.035,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.835329,0.0054794520547945,yahoo_finance,2025-08-21 16:39:41.671421,1.0527079894919964,0.0009519113313685712,0.03404808866863143,35.76813044097311,0.03404808866863143,,0.010000000000000002,0.28571428571428575,0.05136588177041929,0.07402332101976039,9.889845279939594,9.687629894522718,0,1,0,1,0,0.07402332101976039,0.0011344612585616391,0.21795179859490021,0.00022399999017584681,4.2626798770413155,5.424950017481403,1,0,0,1.9999999999999925,1,0
SPY20250826P00614000,SPY,614.0,2025-08-26,put,0.2011798632812499,644.0,102.0,0.03,0.04,0.04,0.035,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.835329,0.0054794520547945,yahoo_finance,2025-08-21 16:39:41.671421,1.050993481365788,0.0009673413605963965,0.03403265863940361,35.18164323959166,0.03403265863940361,,0.010000000000000002,0.28571428571428575,0.04973588955948825,0.07402332101976039,9.609957517674069,11.103979305025408,0,1,0,1,0,0.07402332101976039,0.0011023554152397213,0.21143872489065407,0.00022399999017584681,4.634728988229636,6.4692503167957724,1,0,0,1.9999999999999925,1,0
SPY20250826P00615000,SPY,615.0,2025-08-26,put,0.195320546875,1283.0,675.0,0.03,0.04,0.03,0.035,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.835329,0.0054794520547945,yahoo_finance,2025-08-21 16:39:41.671421,1.0492845488757625,0.000983962649795611,0.03401603735020439,34.570455857516755,0.03401603735020439,,0.010000000000000002,0.28571428571428575,0.04810854990011305,0.07402332101976039,9.33006975540855,13.673928560292872,0,1,0,1,0,0.07402332101976039,0.0010702495719178042,0.2049468319139016,0.00022399999017584681,6.516193076042964,7.157735484249907,1,1,0,1.9999999999999925,1,0
SPY20250826P00616000,SPY,616.0,2025-08-26,put,0.18946123046875,532.0,697.0,0.03,0.04,0.05,0.035,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.835329,0.0054794520547945,yahoo_finance,2025-08-21 16:39:41.671421,1.047581164867847,0.0010019405970133621,0.03399805940298664,33.93221065633019,0.03399805940298664,,0.010000000000000002,0.28571428571428575,0.04648385417311088,0.07402332101976039,9.050181993143024,12.826740526928216,0,1,0,1,0,0.07402332101976039,0.0010381437285958864,0.19847601651174876,0.00022399999017584681,6.548219102762372,6.278521424165844,1,1,0,1.9999999999999925,1,0
SPY20250826P00617000,SPY,617.0,2025-08-26,put,0.1836019140624999,388.0,606.0,0.03,0.04,0.05,0.035,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.835329,0.0054794520547945,yahoo_finance,2025-08-21 16:39:41.671421,1.0458833023640093,0.00102146938432085,0.03397853061567915,33.26436517553646,0.03397853061567915,,0.010000000000000002,0.28571428571428575,0.04486179380124278,0.07402332101976039,8.770294230877495,12.372108134677944,0,1,0,1,0,0.07402332101976039,0.0010060378852739683,0.19202617620004042,0.00022399999017584681,6.408528791059498,5.963579343618446,1,1,0,1.9999999999999925,1,0
SPY20250827C00585000,SPY,585.0,2025-08-27,call,0.6044961425781252,2.0,0.0,59.16,61.95,59.4,60.555,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.962683,0.0082191780821917,yahoo_finance,2025-08-21 16:39:41.671421,1.103094012920673,60.991229897709104,-0.43622989770910436,-0.007152338105670658,0.43622989770910436,,2.7900000000000063,0.04607381719098351,0.09811897047477405,0.09065968278232447,35.36520033042684,1.0986122886681098,1,0,1,0,0,0.09065968278232447,0.004968461445847556,0.6668160757115714,0.0003359999852637682,0.0,1.0986122886681098,1,0,0,2.9999999999999707,1,0
SPY20250827C00590000,SPY,590.0,2025-08-27,call,0.5658002404785156,4.0,0.0,54.16,56.97,54.45,55.565,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.962683,0.0082191780821917,yahoo_finance,2025-08-21 16:39:41.671421,1.0937457585738877,56.015536875078055,-0.4505368750780576,-0.008043069837620473,0.4505368750780576,,2.8100000000000023,0.050571402861513584,0.08960828080686545,0.09065968278232447,33.1013507649312,1.6094379124341003,1,0,1,0,0,0.09065968278232447,0.0046504129354398085,0.6188416132234621,0.0003359999852637682,0.0,1.6094379124341003,1,0,0,2.9999999999999707,1,0
SPY20250827C00605000,SPY,605.0,2025-08-27,call,0.4444635632324218,23.0,1.0,39.18,41.99,31.68,40.585,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.962683,0.0082191780821917,yahoo_finance,2025-08-21 16:39:41.671421,1.0666280951381717,41.085802125629925,-0.5008021256299244,-0.012189177275853079,0.5008021256299244,,2.8100000000000023,0.06923740298139712,0.06450235967578936,0.09065968278232447,26.002718373440185,3.871201010907891,1,0,1,0,0,0.09065968278232447,0.003653125177252746,0.4740773238089224,0.0003359999852637682,0.6931471805599453,3.1780538303479458,1,0,0,2.9999999999999707,1,0
SPY20250827C00610000,SPY,610.0,2025-08-27,call,0.403326279296875,82.0,13.0,34.19,37.0,35.34,35.595,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.962683,0.0082191780821917,yahoo_finance,2025-08-21 16:39:41.671421,1.057885241899334,36.11668734432226,-0.5216873443222596,-0.01444449595691593,0.5216873443222596,,2.8100000000000023,0.07894367186402591,0.05627186053927376,0.09065968278232447,23.596039182361242,7.057897937411857,1,0,1,0,0,0.09065968278232447,0.003315010514768803,0.42667291853833295,0.0003359999852637682,2.6390573296152584,4.418840607796598,1,0,0,2.9999999999999707,1,0
SPY20250827C00615000,SPY,615.0,2025-08-27,call,0.2478102563476562,7.0,1.0,30.53,30.68,31.46,30.605,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.962683,0.0082191780821917,yahoo_finance,2025-08-21 16:39:41.671421,1.0492845488757625,30.594844442642852,0.010155557357148126,0.00033193688486264666,0.010155557357148126,,0.14999999999999858,0.004901159941186034,0.04810854990011305,0.09065968278232447,14.497792032703744,2.772588722239781,1,0,1,0,0,0.09065968278232447,0.0020367966275149623,0.2600234730385375,0.0003359999852637682,0.6931471805599453,2.0794415416798357,1,1,0,2.9999999999999707,1,0
SPY20250827C00618000,SPY,618.0,2025-08-27,call,0.2299881689453125,8.0,8.0,27.54,27.7,17.79,27.62,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.968704,0.0082191780821917,yahoo_finance,2025-08-21 16:39:41.671421,1.0441909345608311,27.605138402694934,0.01486159730506742,0.0005383634411924037,0.01486159730506742,,0.16000000000000014,0.005792903692976109,0.04324236024893967,0.09065968278232447,13.45513576594551,4.394449154672439,1,0,1,0,0,0.09065968278232447,0.0018903137173587143,0.24015156106894017,0.0003359999852637682,2.1972245773362196,2.1972245773362196,1,1,0,2.9999999999999707,1,0
SPY20250827C00620000,SPY,620.0,2025-08-27,call,0.2175371215820312,29.0,7.0,25.55,25.71,25.46,25.630000000000003,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.968802,0.0082191780821917,yahoo_finance,2025-08-21 16:39:41.671421,1.0408225767074093,25.611863794794544,0.01813620520545811,0.0007081173533784053,0.01813620520545811,,0.16000000000000014,0.0062426843542723424,0.04001133966749341,0.09065968278232447,12.726704675470573,5.480638923341991,1,0,1,0,0,0.09065968278232447,0.001787976341770102,0.2264175474145227,0.0003359999852637682,2.0794415416798357,3.4011973816621555,1,1,0,2.9999999999999707,1,0
SPY20250827C00624000,SPY,624.0,2025-08-27,call,0.1926350268554687,9.0,24.0,21.59,21.74,22.42,21.665,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.969051,0.0082191780821917,yahoo_finance,2025-08-21 16:39:41.671421,1.034150637113131,21.629354389713512,0.03564561028648683,0.0016480200769857082,0.03564561028648683,,0.14999999999999858,0.00692360950842366,0.03358044933720299,0.09065968278232447,11.26984249452071,5.521460917862246,1,0,1,0,0,0.09065968278232447,0.001583301590592878,0.19921363575288809,0.0003359999852637682,3.2188758248682006,2.302585092994046,1,1,0,2.9999999999999707,1,0
SPY20250827C00625000,SPY,625.0,2025-08-27,call,0.187508125,21.0,97.0,20.6,20.76,20.78,20.68,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.969051,0.0082191780821917,yahoo_finance,2025-08-21 16:39:41.671421,1.03249599609375,20.63898436520003,0.041015634799968836,0.0019872893972983693,0.041015634799968836,,0.16000000000000014,0.00773694390715668,0.03197916797022921,0.09065968278232447,10.969900280795738,7.676009932028888,1,0,1,0,0,0.09065968278232447,0.0015411626712328616,0.1936013882975464,0.0003359999852637682,4.584967478670572,3.091042453358316,1,1,0,2.9999999999999707,1,0
SPY20250827C00630000,SPY,630.0,2025-08-27,call,0.1595543029785156,114.0,185.0,15.72,15.87,15.56,15.795,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.969051,0.0082191780821917,yahoo_finance,2025-08-21 16:39:41.671421,1.0243015834263394,15.697329655032377,0.09767034496762328,0.00622209937066024,0.09767034496762328,,0.14999999999999858,0.00949667616334274,0.024010998321052336,0.09065968278232447,9.334501067866722,9.970678802076453,1,0,1,0,0,0.09065968278232447,0.0013114052299603894,0.16343172518337942,0.0003359999852637682,5.225746673713202,4.74493212836325,1,1,0,2.9999999999999707,1,0
SPY20250827C00632000,SPY,632.0,2025-08-27,call,0.1489342919921875,253.0,48.0,13.8,13.94,13.29,13.87,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.969976,0.0082191780821917,yahoo_finance,2025-08-21 16:39:41.671421,1.021060122719294,13.7380904595841,0.13190954041589897,0.009601737650801022,0.13190954041589897,,0.1399999999999988,0.01009372746935824,0.02084142355977321,0.09065968278232447,8.71319219657928,9.429154565129164,1,0,1,0,0,0.09065968278232447,0.0012241174684289263,0.1520708664586541,0.0003359999852637682,3.8918202981106265,5.537334267018537,1,1,0,2.9999999999999707,1,0
SPY20250827C00635000,SPY,635.0,2025-08-27,call,0.1353846228027344,802.0,179.0,10.99,11.13,11.0,11.06,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.969976,0.0082191780821917,yahoo_finance,2025-08-21 16:39:41.671421,1.0162362166277068,10.851912482335251,0.2080875176647492,0.019175193128720323,0.2080875176647492,,0.14000000000000057,0.012658227848101316,0.016105818813939084,0.09065968278232447,7.920487774591854,11.881311564836972,1,0,0,0,1,0.09065968278232447,0.001112750324406025,0.13758275686661997,0.0003359999852637682,5.19295685089021,6.688354713946762,1,1,0,2.9999999999999707,1,0
SPY20250827C00637000,SPY,637.0,2025-08-27,call,0.1256190954589844,1053.0,615.0,9.18,9.29,8.9,9.235,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.971059,0.0082191780821917,yahoo_finance,2025-08-21 16:39:41.671421,1.013045522070006,8.961546775999068,0.2734532240009315,0.030514065354576684,0.2734532240009315,,0.10999999999999943,0.011911207363291763,0.012961162134467479,0.09065968278232447,7.349169272258574,13.383594692634826,1,0,0,0,1,0.09065968278232447,0.0010324857161012314,0.12725786214120877,0.0003359999852637682,6.423246963533519,6.960347729101308,1,1,0,2.9999999999999707,1,0
SPY20250827C00638000,SPY,638.0,2025-08-27,call,0.1217128845214843,1228.0,941.0,8.32,8.41,8.35,8.365,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.971059,0.0082191780821917,yahoo_finance,2025-08-21 16:39:41.671421,1.011457676424128,8.046786828297172,0.31821317170282803,0.03954537115160126,0.31821317170282803,,0.08999999999999986,0.010759115361625805,0.011392534361840704,0.09065968278232447,7.1206418713252555,13.961961384142398,1,0,0,0,1,0.09065968278232447,0.0010003798727793133,0.12310743136897873,0.0003359999852637682,6.848005274576363,7.113956109566034,1,1,0,2.9999999999999707,1,0
SPY20250827C00639000,SPY,639.0,2025-08-27,call,0.1178677081298828,1090.0,1250.0,7.46,7.55,7.58,7.505,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.971999,0.0082191780821917,yahoo_finance,2025-08-21 16:39:41.671421,1.0098748005611795,7.151613662911359,0.353386337088641,0.049413510536974466,0.353386337088641,,0.08999999999999986,0.011992005329780129,0.009826363329095754,0.09065968278232447,6.89568521103153,14.126548496299982,1,0,0,0,1,0.09065968278232447,0.0009687756832593012,0.11903162824026871,0.0003359999852637682,7.1316985104669115,6.994849985833071,1,1,0,2.9999999999999707,1,0
SPY20250827C00640000,SPY,640.0,2025-08-27,call,0.1143277044677734,2208.0,2717.0,6.64,6.72,6.35,6.68,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.971999,0.0082191780821917,yahoo_finance,2025-08-21 16:39:41.671421,1.0082968711853026,6.28464875543267,0.39535124456732973,0.06290745273959412,0.39535124456732973,,0.08000000000000007,0.011976047904191628,0.008262641352912997,0.09065968278232447,6.6885822539357145,15.607946798131206,1,0,0,0,1,0.09065968278232447,0.0009396797627488133,0.11527626670465387,0.0003359999852637682,7.907651594711089,7.700295203420117,1,1,0,2.9999999999999707,1,0
SPY20250827C00641000,SPY,641.0,2025-08-27,call,0.1104825280761718,1376.0,2253.0,5.84,5.91,5.95,5.875,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.971999,0.0082191780821917,yahoo_finance,2025-08-21 16:39:41.671421,1.0067238651460122,5.441575981417202,0.433424018582798,0.07965045789361876,0.433424018582798,,0.07000000000000028,0.011914893617021326,0.006701360785960693,0.09065968278232447,6.463625593641983,14.948124193328375,1,0,0,0,1,0.09065968278232447,0.0009080755732288004,0.11122539769594648,0.0003359999852637682,7.720461694599722,7.227662498728654,1,1,0,2.9999999999999707,1,0
SPY20250827C00642000,SPY,642.0,2025-08-27,call,0.1077970080566406,1128.0,1436.0,5.07,5.16,5.2,5.115,645.3099975585938,0.0408799982070922,2025-08-23 16:39:40.971999,0.0082191780821917,yahoo_finance,2025-08-21 16:39:41.671421,1.005155759437062,4.656117725587535,0.4588822744124652,0.09855469759510019,0.4588822744124652,,0.08999999999999986,0.017595307917888534,0.00514251401666946,0.09065968278232447,6.306513005500333,14.299400450228687,1,0,0,0,1,0.09065968278232447,0.0008860028059449825,0.10835278349821566,0.0003359999852637682,7.270312886079025,7.029087564149662,1,1,0,2.9999999999999707,1,0
