symbol,underlying_symbol,strike,expiration_date,contract_type,implied_volatility,open_interest,volume,bid,ask,last_price,market_price,underlying_price,risk_free_rate,fetch_timestamp,time_to_expiry,data_source,simulated_trade_date
SPY20250826P00570000,SPY,570.0,2025-08-26,put,0.42188078125,144.0,3426.0,0.01,0.02,0.01,0.015,645.3099975585938,0.04087999820709229,2025-08-23 16:39:40.835329,0.005479452054794521,yahoo_finance,2025-08-21 16:39:41.671421
SPY20250826P00575000,SPY,575.0,2025-08-26,put,0.39453730468750003,704.0,1908.0,0.01,0.02,0.01,0.015,645.3099975585938,0.04087999820709229,2025-08-23 16:39:40.835329,0.005479452054794521,yahoo_finance,2025-08-21 16:39:41.671421
SPY20250826P00580000,SPY,580.0,2025-08-26,put,0.367193828125,1119.0,671.0,0.01,0.02,0.02,0.015,645.3099975585938,0.04087999820709229,2025-08-23 16:39:40.835329,0.005479452054794521,yahoo_finance,2025-08-21 16:39:41.671421
SPY20250826P00585000,SPY,585.0,2025-08-26,put,0.3398503515625,527.0,388.0,0.01,0.02,0.02,0.015,645.3099975585938,0.04087999820709229,2025-08-23 16:39:40.835329,0.005479452054794521,yahoo_finance,2025-08-21 16:39:41.671421
SPY20250826P00590000,SPY,590.0,2025-08-26,put,0.31445998046874996,26.0,22.0,0.01,0.02,0.01,0.015,645.3099975585938,0.04087999820709229,2025-08-23 16:39:40.835329,0.005479452054794521,yahoo_finance,2025-08-21 16:39:41.671421
SPY20250826P00595000,SPY,595.0,2025-08-26,put,0.3007882421875,386.0,25.0,0.02,0.03,0.03,0.025,645.3099975585938,0.04087999820709229,2025-08-23 16:39:40.835329,0.005479452054794521,yahoo_finance,2025-08-21 16:39:41.671421
SPY20250826P00600000,SPY,600.0,2025-08-26,put,0.27149166015625,1059.0,912.0,0.02,0.03,0.03,0.025,645.3099975585938,0.04087999820709229,2025-08-23 16:39:40.835329,0.005479452054794521,yahoo_finance,2025-08-21 16:39:41.671421
SPY20250826P00605000,SPY,605.0,2025-08-26,put,0.24414818359375,847.0,171.0,0.02,0.03,0.03,0.025,645.3099975585938,0.04087999820709229,2025-08-23 16:39:40.835329,0.005479452054794521,yahoo_finance,2025-08-21 16:39:41.671421
SPY20250826P00610000,SPY,610.0,2025-08-26,put,0.21680470703125,417.0,297.0,0.02,0.03,0.03,0.025,645.3099975585938,0.04087999820709229,2025-08-23 16:39:40.835329,0.005479452054794521,yahoo_finance,2025-08-21 16:39:41.671421
SPY20250826P00611000,SPY,611.0,2025-08-26,put,0.21875781249999998,459.0,177.0,0.03,0.04,0.03,0.035,645.3099975585938,0.04087999820709229,2025-08-23 16:39:40.835329,0.005479452054794521,yahoo_finance,2025-08-21 16:39:41.671421
SPY20250826P00612000,SPY,612.0,2025-08-26,put,0.21289849609375,383.0,285.0,0.03,0.04,0.07,0.035,645.3099975585938,0.04087999820709229,2025-08-23 16:39:40.835329,0.005479452054794521,yahoo_finance,2025-08-21 16:39:41.671421
SPY20250826P00613000,SPY,613.0,2025-08-26,put,0.20703917968749996,226.0,70.0,0.03,0.04,0.03,0.035,645.3099975585938,0.04087999820709229,2025-08-23 16:39:40.835329,0.005479452054794521,yahoo_finance,2025-08-21 16:39:41.671421
SPY20250826P00614000,SPY,614.0,2025-08-26,put,0.20117986328124998,644.0,102.0,0.03,0.04,0.04,0.035,645.3099975585938,0.04087999820709229,2025-08-23 16:39:40.835329,0.005479452054794521,yahoo_finance,2025-08-21 16:39:41.671421
SPY20250826P00615000,SPY,615.0,2025-08-26,put,0.195320546875,1283.0,675.0,0.03,0.04,0.03,0.035,645.3099975585938,0.04087999820709229,2025-08-23 16:39:40.835329,0.005479452054794521,yahoo_finance,2025-08-21 16:39:41.671421
SPY20250826P00616000,SPY,616.0,2025-08-26,put,0.18946123046875002,532.0,697.0,0.03,0.04,0.05,0.035,645.3099975585938,0.04087999820709229,2025-08-23 16:39:40.835329,0.005479452054794521,yahoo_finance,2025-08-21 16:39:41.671421
SPY20250826P00617000,SPY,617.0,2025-08-26,put,0.18360191406249998,388.0,606.0,0.03,0.04,0.05,0.035,645.3099975585938,0.04087999820709229,2025-08-23 16:39:40.835329,0.005479452054794521,yahoo_finance,2025-08-21 16:39:41.671421
SPY20250827C00585000,SPY,585.0,2025-08-27,call,0.6044961425781252,2.0,0.0,59.16,61.95,59.4,60.555,645.3099975585938,0.04087999820709229,2025-08-23 16:39:40.962683,0.00821917808219178,yahoo_finance,2025-08-21 16:39:41.671421
SPY20250827C00590000,SPY,590.0,2025-08-27,call,0.5658002404785156,4.0,0.0,54.16,56.97,54.45,55.565,645.3099975585938,0.04087999820709229,2025-08-23 16:39:40.962683,0.00821917808219178,yahoo_finance,2025-08-21 16:39:41.671421
SPY20250827C00605000,SPY,605.0,2025-08-27,call,0.44446356323242187,23.0,1.0,39.18,41.99,31.68,40.585,645.3099975585938,0.04087999820709229,2025-08-23 16:39:40.962683,0.00821917808219178,yahoo_finance,2025-08-21 16:39:41.671421
SPY20250827C00610000,SPY,610.0,2025-08-27,call,0.40332627929687503,82.0,13.0,34.19,37.0,35.34,35.595,645.3099975585938,0.04087999820709229,2025-08-23 16:39:40.962683,0.00821917808219178,yahoo_finance,2025-08-21 16:39:41.671421
SPY20250827C00615000,SPY,615.0,2025-08-27,call,0.24781025634765624,7.0,1.0,30.53,30.68,31.46,30.605,645.3099975585938,0.04087999820709229,2025-08-23 16:39:40.962683,0.00821917808219178,yahoo_finance,2025-08-21 16:39:41.671421
SPY20250827C00618000,SPY,618.0,2025-08-27,call,0.2299881689453125,8.0,8.0,27.54,27.7,17.79,27.619999999999997,645.3099975585938,0.04087999820709229,2025-08-23 16:39:40.968704,0.00821917808219178,yahoo_finance,2025-08-21 16:39:41.671421
SPY20250827C00620000,SPY,620.0,2025-08-27,call,0.21753712158203126,29.0,7.0,25.55,25.71,25.46,25.630000000000003,645.3099975585938,0.04087999820709229,2025-08-23 16:39:40.968802,0.00821917808219178,yahoo_finance,2025-08-21 16:39:41.671421
SPY20250827C00624000,SPY,624.0,2025-08-27,call,0.19263502685546874,9.0,24.0,21.59,21.74,22.42,21.665,645.3099975585938,0.04087999820709229,2025-08-23 16:39:40.969051,0.00821917808219178,yahoo_finance,2025-08-21 16:39:41.671421
SPY20250827C00625000,SPY,625.0,2025-08-27,call,0.187508125,21.0,97.0,20.6,20.76,20.78,20.68,645.3099975585938,0.04087999820709229,2025-08-23 16:39:40.969051,0.00821917808219178,yahoo_finance,2025-08-21 16:39:41.671421
SPY20250827C00630000,SPY,630.0,2025-08-27,call,0.1595543029785156,114.0,185.0,15.72,15.87,15.56,15.795,645.3099975585938,0.04087999820709229,2025-08-23 16:39:40.969051,0.00821917808219178,yahoo_finance,2025-08-21 16:39:41.671421
SPY20250827C00632000,SPY,632.0,2025-08-27,call,0.1489342919921875,253.0,48.0,13.8,13.94,13.29,13.870000000000001,645.3099975585938,0.04087999820709229,2025-08-23 16:39:40.969976,0.00821917808219178,yahoo_finance,2025-08-21 16:39:41.671421
SPY20250827C00635000,SPY,635.0,2025-08-27,call,0.13538462280273442,802.0,179.0,10.99,11.13,11.0,11.06,645.3099975585938,0.04087999820709229,2025-08-23 16:39:40.969976,0.00821917808219178,yahoo_finance,2025-08-21 16:39:41.671421
SPY20250827C00637000,SPY,637.0,2025-08-27,call,0.1256190954589844,1053.0,615.0,9.18,9.29,8.9,9.235,645.3099975585938,0.04087999820709229,2025-08-23 16:39:40.971059,0.00821917808219178,yahoo_finance,2025-08-21 16:39:41.671421
SPY20250827C00638000,SPY,638.0,2025-08-27,call,0.12171288452148438,1228.0,941.0,8.32,8.41,8.35,8.365,645.3099975585938,0.04087999820709229,2025-08-23 16:39:40.971059,0.00821917808219178,yahoo_finance,2025-08-21 16:39:41.671421
SPY20250827C00639000,SPY,639.0,2025-08-27,call,0.1178677081298828,1090.0,1250.0,7.46,7.55,7.58,7.505,645.3099975585938,0.04087999820709229,2025-08-23 16:39:40.971999,0.00821917808219178,yahoo_finance,2025-08-21 16:39:41.671421
SPY20250827C00640000,SPY,640.0,2025-08-27,call,0.11432770446777345,2208.0,2717.0,6.64,6.72,6.35,6.68,645.3099975585938,0.04087999820709229,2025-08-23 16:39:40.971999,0.00821917808219178,yahoo_finance,2025-08-21 16:39:41.671421
SPY20250827C00641000,SPY,641.0,2025-08-27,call,0.11048252807617187,1376.0,2253.0,5.84,5.91,5.95,5.875,645.3099975585938,0.04087999820709229,2025-08-23 16:39:40.971999,0.00821917808219178,yahoo_finance,2025-08-21 16:39:41.671421
SPY20250827C00642000,SPY,642.0,2025-08-27,call,0.10779700805664064,1128.0,1436.0,5.07,5.16,5.2,5.115,645.3099975585938,0.04087999820709229,2025-08-23 16:39:40.971999,0.00821917808219178,yahoo_finance,2025-08-21 16:39:41.671421
SPY20250827C00643000,SPY,643.0,2025-08-27,call,0.1043790734863281,774.0,1145.0,4.36,4.43,4.37,4.395,645.3099975585938,0.04087999820709229,2025-08-23 16:39:40.972997,0.00821917808219178,yahoo_finance,2025-08-21 16:39:41.671421
SPY20250827C00644000,SPY,644.0,2025-08-27,call,0.10065596618652344,2230.0,3240.0,3.69,3.73,3.85,3.71,645.3099975585938,0.04087999820709229,2025-08-23 16:39:40.972997,0.00821917808219178,yahoo_finance,2025-08-21 16:39:41.671421
SPY20250827C00645000,SPY,645.0,2025-08-27,call,0.09729906616210937,2539.0,6245.0,3.06,3.09,3.14,3.075,645.3099975585938,0.04087999820709229,2025-08-23 16:39:40.972997,0.00821917808219178,yahoo_finance,2025-08-21 16:39:41.671421
SPY20250827C00646000,SPY,646.0,2025-08-27,call,0.09491871887207033,732.0,6518.0,2.5,2.53,2.5,2.5149999999999997,645.3099975585938,0.04087999820709229,2025-08-23 16:39:40.972997,0.00821917808219178,yahoo_finance,2025-08-21 16:39:41.671421
SPY20250827C00647000,SPY,647.0,2025-08-27,call,0.09223319885253906,830.0,3893.0,2.0,2.02,2.05,2.01,645.3099975585938,0.04087999820709229,2025-08-23 16:39:40.974027,0.00821917808219178,yahoo_finance,2025-08-21 16:39:41.671421
SPY20250827C00648000,SPY,648.0,2025-08-27,call,0.09028009338378906,459.0,3911.0,1.56,1.59,1.56,1.5750000000000002,645.3099975585938,0.04087999820709229,2025-08-23 16:39:40.974027,0.00821917808219178,yahoo_finance,2025-08-21 16:39:41.672417
SPY20250827C00649000,SPY,649.0,2025-08-27,call,0.08789974609375001,693.0,2273.0,1.19,1.21,1.21,1.2,645.3099975585938,0.04087999820709229,2025-08-23 16:39:40.974027,0.00821917808219178,yahoo_finance,2025-08-21 16:39:41.672417
SPY20250827C00650000,SPY,650.0,2025-08-27,call,0.08637388244628907,1770.0,9069.0,0.89,0.91,0.9,0.9,645.3099975585938,0.04087999820709229,2025-08-23 16:39:40.974994,0.00821917808219178,yahoo_finance,2025-08-21 16:39:41.672417
SPY20250827C00651000,SPY,651.0,2025-08-27,call,0.08460388061523438,802.0,5562.0,0.65,0.66,0.66,0.655,645.3099975585938,0.04087999820709229,2025-08-23 16:39:40.974994,0.00821917808219178,yahoo_finance,2025-08-21 16:39:41.672417
SPY20250827C00652000,SPY,652.0,2025-08-27,call,0.08326112060546878,1139.0,2825.0,0.46,0.47,0.47,0.46499999999999997,645.3099975585938,0.04087999820709229,2025-08-23 16:39:40.974994,0.00821917808219178,yahoo_finance,2025-08-21 16:39:41.672417
SPY20250827C00653000,SPY,653.0,2025-08-27,call,0.08228456787109376,365.0,4109.0,0.32,0.33,0.32,0.325,645.3099975585938,0.04087999820709229,2025-08-23 16:39:40.974994,0.00821917808219178,yahoo_finance,2025-08-21 16:39:41.672417
SPY20250827C00654000,SPY,654.0,2025-08-27,call,0.08179629150390627,684.0,2647.0,0.22,0.23,0.23,0.225,645.3099975585938,0.04087999820709229,2025-08-23 16:39:40.975992,0.00821917808219178,yahoo_finance,2025-08-21 16:39:41.672417
SPY20250827C00655000,SPY,655.0,2025-08-27,call,0.0805756005859375,2974.0,2304.0,0.14,0.15,0.16,0.14500000000000002,645.3099975585938,0.04087999820709229,2025-08-23 16:39:40.975992,0.00821917808219178,yahoo_finance,2025-08-21 16:39:41.672417
SPY20250827P00455000,SPY,455.0,2025-08-27,put,0.87500125,30.0,20.0,0.0,0.01,0.01,0.01,645.3099975585938,0.04087999820709229,2025-08-23 16:39:40.978060,0.00821917808219178,yahoo_finance,2025-08-21 16:39:41.672417
SPY20250827P00460000,SPY,460.0,2025-08-27,put,0.8437515624999999,495.0,498.0,0.0,0.01,0.01,0.01,645.3099975585938,0.04087999820709229,2025-08-23 16:39:40.978060,0.00821917808219178,yahoo_finance,2025-08-21 16:39:41.672417
SPY20250827P00480000,SPY,480.0,2025-08-27,put,0.7500025,120.0,120.0,0.0,0.01,0.02,0.02,645.3099975585938,0.04087999820709229,2025-08-23 16:39:40.978996,0.00821917808219178,yahoo_finance,2025-08-21 16:39:41.672417
SPY20250827P00485000,SPY,485.0,2025-08-27,put,0.7187528125,282.0,1.0,0.0,0.01,0.02,0.02,645.3099975585938,0.04087999820709229,2025-08-23 16:39:40.979287,0.00821917808219178,yahoo_finance,2025-08-21 16:39:41.672417
SPY20250827P00490000,SPY,490.0,2025-08-27,put,0.70312796875,30.0,1.0,0.0,0.01,0.02,0.02,645.3099975585938,0.04087999820709229,2025-08-23 16:39:40.979287,0.00821917808219178,yahoo_finance,2025-08-21 16:39:41.672471
SPY20250827P00495000,SPY,495.0,2025-08-27,put,0.6875031250000001,214.0,880.0,0.0,0.01,0.02,0.02,645.3099975585938,0.04087999820709229,2025-08-23 16:39:40.979287,0.00821917808219178,yahoo_finance,2025-08-21 16:39:41.672471
SPY20250827P00500000,SPY,500.0,2025-08-27,put,0.6562534375000001,182.0,1.0,0.0,0.01,0.04,0.04,645.3099975585938,0.04087999820709229,2025-08-23 16:39:40.979287,0.00821917808219178,yahoo_finance,2025-08-21 16:39:41.672471
SPY20250827P00505000,SPY,505.0,2025-08-27,put,0.6250037500000001,79.0,460.0,0.0,0.01,0.01,0.01,645.3099975585938,0.04087999820709229,2025-08-23 16:39:40.979287,0.00821917808219178,yahoo_finance,2025-08-21 16:39:41.672471
SPY20250827P00510000,SPY,510.0,2025-08-27,put,0.6093789062500001,219.0,881.0,0.0,0.01,0.03,0.03,645.3099975585938,0.04087999820709229,2025-08-23 16:39:40.979287,0.00821917808219178,yahoo_finance,2025-08-21 16:39:41.672471
SPY20250827P00515000,SPY,515.0,2025-08-27,put,0.57812921875,299.0,22.0,0.0,0.01,0.01,0.01,645.3099975585938,0.04087999820709229,2025-08-23 16:39:40.979287,0.00821917808219178,yahoo_finance,2025-08-21 16:39:41.672471
SPY20250827P00525000,SPY,525.0,2025-08-27,put,0.5312546875,133.0,210.0,0.0,0.01,0.01,0.01,645.3099975585938,0.04087999820709229,2025-08-23 16:39:40.979287,0.00821917808219178,yahoo_finance,2025-08-21 16:39:41.672471
SPY20250827P00535000,SPY,535.0,2025-08-27,put,0.5390671093750001,35.0,288.0,0.01,0.02,0.02,0.015,645.3099975585938,0.04087999820709229,2025-08-23 16:39:40.979287,0.00821917808219178,yahoo_finance,2025-08-21 16:39:41.672471
SPY20250827P00545000,SPY,545.0,2025-08-27,put,0.500005,7.0,2500.0,0.01,0.02,0.01,0.015,645.3099975585938,0.04087999820709229,2025-08-23 16:39:40.979287,0.00821917808219178,yahoo_finance,2025-08-21 16:39:41.672471
SPY20250827P00550000,SPY,550.0,2025-08-27,put,0.476567734375,18.0,1842.0,0.01,0.02,0.02,0.015,645.3099975585938,0.04087999820709229,2025-08-23 16:39:40.979287,0.00821917808219178,yahoo_finance,2025-08-21 16:39:41.672471
SPY20250827P00565000,SPY,565.0,2025-08-27,put,0.4023497265625,252.0,1393.0,0.01,0.02,0.02,0.015,645.3099975585938,0.04087999820709229,2025-08-23 16:39:40.979287,0.00821917808219178,yahoo_finance,2025-08-21 16:39:41.672471
SPY20250827P00570000,SPY,570.0,2025-08-27,put,0.3789124609375,1074.0,1588.0,0.01,0.02,0.03,0.015,645.3099975585938,0.04087999820709229,2025-08-23 16:39:40.979287,0.00821917808219178,yahoo_finance,2025-08-21 16:39:41.672471
SPY20250827P00575000,SPY,575.0,2025-08-27,put,0.35352208984374994,1071.0,100.0,0.01,0.02,0.02,0.015,645.3099975585938,0.04087999820709229,2025-08-23 16:39:40.979287,0.00821917808219178,yahoo_finance,2025-08-21 16:39:41.672471
SPY20250827P00580000,SPY,580.0,2025-08-27,put,0.3437565625,286.0,137.0,0.02,0.03,0.02,0.025,645.3099975585938,0.04087999820709229,2025-08-23 16:39:40.979287,0.00821917808219178,yahoo_finance,2025-08-21 16:39:41.672471
SPY20250827P00585000,SPY,585.0,2025-08-27,put,0.31836619140624994,116.0,16.0,0.02,0.03,0.04,0.025,645.3099975585938,0.04087999820709229,2025-08-23 16:39:40.979287,0.00821917808219178,yahoo_finance,2025-08-21 16:39:41.672471
SPY20250827P00590000,SPY,590.0,2025-08-27,put,0.2929758203124999,304.0,16.0,0.02,0.03,0.02,0.025,645.3099975585938,0.04087999820709229,2025-08-23 16:39:40.979287,0.00821917808219178,yahoo_finance,2025-08-21 16:39:41.672471
SPY20250827P00595000,SPY,595.0,2025-08-27,put,0.27735097656249996,210.0,537.0,0.03,0.04,0.03,0.035,645.3099975585938,0.04087999820709229,2025-08-23 16:39:40.979287,0.00821917808219178,yahoo_finance,2025-08-21 16:39:41.672471
SPY20250827P00600000,SPY,600.0,2025-08-27,put,0.25196060546875,1591.0,188.0,0.03,0.04,0.03,0.035,645.3099975585938,0.04087999820709229,2025-08-23 16:39:40.979287,0.00821917808219178,yahoo_finance,2025-08-21 16:39:41.672471
SPY20250827P00605000,SPY,605.0,2025-08-27,put,0.23242955078125,654.0,244.0,0.04,0.05,0.05,0.045,645.3099975585938,0.04087999820709229,2025-08-23 16:39:40.979287,0.00821917808219178,yahoo_finance,2025-08-21 16:39:41.672471
SPY20250827P00610000,SPY,610.0,2025-08-27,put,0.20606262695312497,1110.0,185.0,0.04,0.05,0.06,0.045,645.3099975585938,0.04087999820709229,2025-08-23 16:39:40.979287,0.00821917808219178,yahoo_finance,2025-08-21 16:39:41.672471
SPY20250827P00614000,SPY,614.0,2025-08-27,put,0.18946123046875002,1830.0,205.0,0.05,0.06,0.08,0.055,645.3099975585938,0.04087999820709229,2025-08-23 16:39:40.985746,0.00821917808219178,yahoo_finance,2025-08-21 16:39:41.672471
SPY20250827P00615000,SPY,615.0,2025-08-27,put,0.18360191406249998,2186.0,303.0,0.05,0.06,0.06,0.055,645.3099975585938,0.04087999820709229,2025-08-23 16:39:40.985746,0.00821917808219178,yahoo_finance,2025-08-21 16:39:41.672471
SPY20250827P00616000,SPY,616.0,2025-08-27,put,0.18262536132812499,325.0,367.0,0.06,0.07,0.06,0.065,645.3099975585938,0.04087999820709229,2025-08-23 16:39:40.985746,0.00821917808219178,yahoo_finance,2025-08-21 16:39:41.672471
SPY20250827P00617000,SPY,617.0,2025-08-27,put,0.176766044921875,1344.0,360.0,0.06,0.07,0.1,0.065,645.3099975585938,0.04087999820709229,2025-08-23 16:39:40.986773,0.00821917808219178,yahoo_finance,2025-08-21 16:39:41.672589
SPY20250827P00618000,SPY,618.0,2025-08-27,put,0.174812939453125,669.0,518.0,0.07,0.08,0.09,0.07500000000000001,645.3099975585938,0.04087999820709229,2025-08-23 16:39:40.987801,0.00821917808219178,yahoo_finance,2025-08-21 16:39:41.672589
SPY20250827P00619000,SPY,619.0,2025-08-27,put,0.16895362304687503,989.0,887.0,0.07,0.08,0.08,0.07500000000000001,645.3099975585938,0.04087999820709229,2025-08-23 16:39:40.987801,0.00821917808219178,yahoo_finance,2025-08-21 16:39:41.672589
SPY20250827P00620000,SPY,620.0,2025-08-27,put,0.16651224121093755,1095.0,2080.0,0.08,0.09,0.09,0.08499999999999999,645.3099975585938,0.04087999820709229,2025-08-23 16:39:40.987801,0.00821917808219178,yahoo_finance,2025-08-21 16:39:41.672589
SPY20250828C00565000,SPY,565.0,2025-08-28,call,0.5117236328125,1.0,0.0,79.22,82.03,79.42,80.625,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.066416,0.010958904109589041,yahoo_finance,2025-08-19 16:39:41.672589
SPY20250828C00570000,SPY,570.0,2025-08-28,call,0.669070692138672,1.0,0.0,74.23,77.03,74.42,75.63,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.066416,0.010958904109589041,yahoo_finance,2025-08-19 16:39:41.672589
SPY20250828C00590000,SPY,590.0,2025-08-28,call,0.5227098510742187,1.0,0.0,54.25,57.05,44.73,55.65,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.066416,0.010958904109589041,yahoo_finance,2025-08-19 16:39:41.672589
SPY20250828C00595000,SPY,595.0,2025-08-28,call,0.485356708984375,0.0,1.0,49.26,52.05,42.87,50.655,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.066416,0.010958904109589041,yahoo_finance,2025-08-19 16:39:41.672646
SPY20250828C00605000,SPY,605.0,2025-08-28,call,0.41174904663085937,3.0,2.0,39.27,42.08,30.71,40.675,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.066416,0.010958904109589041,yahoo_finance,2025-08-19 16:39:41.672646
SPY20250828C00610000,SPY,610.0,2025-08-28,call,0.37329728271484375,33.0,1.0,34.29,37.08,34.54,35.685,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.066416,0.010958904109589041,yahoo_finance,2025-08-19 16:39:41.672646
SPY20250828C00615000,SPY,615.0,2025-08-28,call,0.23767852172851558,3.0,3.0,30.63,30.78,30.41,30.705,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.066416,0.010958904109589041,yahoo_finance,2025-08-19 16:39:41.672646
SPY20250828C00616000,SPY,616.0,2025-08-28,call,0.23242955078125,1.0,1.0,29.64,29.79,29.71,29.715,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.066416,0.010958904109589041,yahoo_finance,2025-08-19 16:39:41.672646
SPY20250828C00620000,SPY,620.0,2025-08-28,call,0.20948056152343747,26.0,9.0,25.68,25.82,25.26,25.75,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.066416,0.010958904109589041,yahoo_finance,2025-08-19 16:39:41.672646
SPY20250828C00625000,SPY,625.0,2025-08-28,call,0.18116053222656248,27.0,5.0,20.73,20.88,17.6,20.805,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.066416,0.010958904109589041,yahoo_finance,2025-08-19 16:39:41.672646
SPY20250828C00635000,SPY,635.0,2025-08-28,call,0.13904669555664065,1059.0,509.0,11.34,11.45,11.34,11.395,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.066416,0.010958904109589041,yahoo_finance,2025-08-19 16:39:41.672646
SPY20250828C00637000,SPY,637.0,2025-08-28,call,0.13221082641601564,800.0,1076.0,9.6,9.7,9.85,9.649999999999999,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.066416,0.010958904109589041,yahoo_finance,2025-08-19 16:39:41.672646
SPY20250828C00638000,SPY,638.0,2025-08-28,call,0.1287928918457031,305.0,317.0,8.75,8.85,8.67,8.8,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.066416,0.010958904109589041,yahoo_finance,2025-08-19 16:39:41.672646
SPY20250828C00639000,SPY,639.0,2025-08-28,call,0.12537495727539064,362.0,653.0,7.94,8.02,7.76,7.98,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.066416,0.010958904109589041,yahoo_finance,2025-08-19 16:39:41.672646
SPY20250828C00640000,SPY,640.0,2025-08-28,call,0.12226219543457033,1102.0,1028.0,7.14,7.22,7.13,7.18,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.066416,0.010958904109589041,yahoo_finance,2025-08-19 16:39:41.672646
SPY20250828C00641000,SPY,641.0,2025-08-28,call,0.11890529541015624,818.0,945.0,6.38,6.44,6.43,6.41,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.066416,0.010958904109589041,yahoo_finance,2025-08-19 16:39:41.672646
SPY20250828C00642000,SPY,642.0,2025-08-28,call,0.11567046447753906,2075.0,1362.0,5.64,5.69,5.43,5.665,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.066416,0.010958904109589041,yahoo_finance,2025-08-19 16:39:41.672646
SPY20250828C00643000,SPY,643.0,2025-08-28,call,0.11261873718261718,1692.0,1175.0,4.94,4.98,4.91,4.960000000000001,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.066416,0.010958904109589041,yahoo_finance,2025-08-19 16:39:41.672646
SPY20250828C00644000,SPY,644.0,2025-08-28,call,0.10999425170898436,560.0,647.0,4.28,4.32,4.37,4.300000000000001,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.066416,0.010958904109589041,yahoo_finance,2025-08-19 16:39:41.672646
SPY20250828C00645000,SPY,645.0,2025-08-28,call,0.10706459350585937,1263.0,3053.0,3.66,3.69,3.71,3.675,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.066416,0.010958904109589041,yahoo_finance,2025-08-19 16:39:41.672646
SPY20250828C00646000,SPY,646.0,2025-08-28,call,0.10456217712402342,862.0,1914.0,3.09,3.12,3.1,3.105,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.066416,0.010958904109589041,yahoo_finance,2025-08-19 16:39:41.672646
SPY20250828C00647000,SPY,647.0,2025-08-28,call,0.10218182983398436,648.0,1610.0,2.57,2.6,2.62,2.585,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.066416,0.010958904109589041,yahoo_finance,2025-08-19 16:39:41.672646
SPY20250828C00648000,SPY,648.0,2025-08-28,call,0.09980148254394532,977.0,971.0,2.1,2.13,2.17,2.115,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.066416,0.010958904109589041,yahoo_finance,2025-08-19 16:39:41.672646
SPY20250828C00649000,SPY,649.0,2025-08-28,call,0.09772630798339844,911.0,2272.0,1.69,1.72,1.72,1.705,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.066416,0.010958904109589041,yahoo_finance,2025-08-19 16:39:41.672646
SPY20250828C00650000,SPY,650.0,2025-08-28,call,0.09559009887695313,1649.0,3559.0,1.34,1.36,1.35,1.35,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.066416,0.010958904109589041,yahoo_finance,2025-08-19 16:39:41.672646
SPY20250828C00651000,SPY,651.0,2025-08-28,call,0.09388113159179687,524.0,698.0,1.03,1.06,1.1,1.045,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.066416,0.010958904109589041,yahoo_finance,2025-08-19 16:39:41.672646
SPY20250828C00652000,SPY,652.0,2025-08-28,call,0.09180595703125,667.0,584.0,0.78,0.8,0.81,0.79,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.066416,0.010958904109589041,yahoo_finance,2025-08-19 16:39:41.672646
SPY20250828C00653000,SPY,653.0,2025-08-28,call,0.0903411279296875,1754.0,2954.0,0.58,0.6,0.61,0.59,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.066416,0.010958904109589041,yahoo_finance,2025-08-19 16:39:41.672646
SPY20250828C00654000,SPY,654.0,2025-08-28,call,0.08899836791992188,452.0,739.0,0.42,0.44,0.41,0.43,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.066416,0.010958904109589041,yahoo_finance,2025-08-19 16:39:41.672646
SPY20250828C00655000,SPY,655.0,2025-08-28,call,0.08728940063476565,1250.0,1170.0,0.3,0.31,0.31,0.305,645.3099975585938,0.04087999820709229,2025-08-23 16:39:41.066416,0.010958904109589041,yahoo_finance,2025-08-19 16:39:41.672646
